date,Unnamed: 0,Accession,FTPLink,Id,PDAT,entryType,summary,taxon,title
2020-05-01,3643,GSE114807,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE114nnn/GSE114807/,200114807,2020-05-01,GSE,"Gene expression differences, combined with distinct patterns of genomic rearrangements and epigenetic modifications constitute the bases of molecular classification of breast cancer. Molecular subtypes may originate from different cell lineages in the mammary gland, but also from the early activation of oncogenes that may drive the establishment of these molecular subtypes. However, in the natural history of human cancer, it is difficult to discriminate between these two factors : cell lineage and initial oncogenic alterations. In this work, we designed an experimental strategy aiming at determining whether activation of distinct oncogenic pathways in human mammary epithelial cells (HMEC) could lead to different patterns of genetic and epigenetic changes. This work suggests that the early activation of oncogenes is an important determinant of the establishment of breast cancer molecular subtypes along with cell lineage origin.",Homo sapiens,"DNA methylation data from Human Mammary Epithelial Cells (HMECs) transduced with shp53, HRASV12, WNT1 and CCNE1 [RRBS-seq]"
2020-05-01,3645,GSE68623,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE68nnn/GSE68623/,200068623,2020-05-01,GSE,"Insights into the complex clonal architecture of acute myeloid leukemia (AML) unravelled by deep sequencing technologies have challenged the concept of AML as a hierarchically organised disease initiated and driven by rare self-renewing leukemic stem cells (LSCs). The lack of clone-specific surface markers, however, precludes prospective isolation and functional characterisation of distinct clones. Here, we performed RNA-Sequencing and assessed LSC frequencies for 56 primary AML samples in xenograft assays. We found that G-protein coupled receptor 56 (GPR56) identified the engrafting fraction in CD34positive samples and was associated with most high-risk mutations and poor outcome. Furthermore, variant allele frequency analysis revealed different clonal composition of engrafting GPR56+ versus non-engrafting GPR56- fractions identifying GPR56 as a discriminator of leukemic sub-clones with high and low leukemia initiating capacity. Our data suggest that the NSG-model rather than reproducing the full clonal diversity of the human disease selects for leukemic sub-clones based on their distinct functional properties.",Homo sapiens,RNA-Seq of GPR56+/- populations
2020-05-01,3646,GSE38174,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE38nnn/GSE38174/,200038174,2020-05-01,GSE,"This was a study comparing the gene expression of liver parenchyma, metastatic colorectal cancer within the liver, and the halo, which is an artifactual area which contained metastatic colorectal cancer before neo-adjuvant chemotherapy reduced the cancer.",Homo sapiens,"A Study of the Gene Expression of Colorectal Liver Metastases: Tumour, ‘Halo’ and Liver Parenchyma"
2020-04-30,3647,GSE149614,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149614/,200149614,2020-04-30,GSE,"Hepatocellular carcinoma (HCC) represents a paradigm of the relation between tumor microenvironment and tumor development. Here, we generated > 70,000 single-cell transcriptomes for 10 HCC patients from four relevant sites: primary tumor, portal vein tumor thrombus (PVTT), metastatic lymph node and non-tumor liver. We discovered a cluster of antitumor central memory T cells enriched in intratumoral tertiary lymphoid structures (TLSs) of HCC. We found chronic HBV/HCV infection increases the infiltration of CD8+ T cells in tumors but aggravates the exhaustion of tumor-infiltrating lymphocytes. We identified CD11b+ macrophages to be terminally differentiated tumor-associated macrophages (TAMs) and two distinct differentiation trajectories are related to their accumulation. We further demonstrated CD11b+ TAMs can promote HCC cells migration, invasion and angiogenesis. Our data also revealed the heterogeneous population of malignant hepatocytes and found they might play multifaceted roles in shaping the immune microenvironment of HCC. Finally, we identified seven TME subtypes of HCC that can predict patient prognosis. Collectively, this large-scale, single-cell atlas deepens our understanding of the ecosystem in primary and metastatic HCCs, might facilitating identification of new immune therapy strategies for this malignancy.",Homo sapiens,A Single-Cell Atlas of the Multicellular Ecosystem of Primary and Metastatic Hepatocellular Carcinoma
2020-04-30,3648,GSE149612,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149612/,200149612,2020-04-30,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,Multi-omics analysis reveals divergent epigenetic regulation of gene expression and drivers of esophageal squamous cell carcinoma
2020-04-30,3649,GSE149611,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149611/,200149611,2020-04-30,GSE,"In order to elucidate mechanisms underlying adverse effects of antipsychotic use in dementia we generated gene expression signatures for three antipsychotics representing a range of mechanisms of action relevant to the current landscape of drug development and clinical use in dementia: amisulpride (primarily a D2/D3 antagonist), risperidone (primarily a 5HT2A/D2 antagonist) and volinanserin (highly selective 5HT2A inverse agonist). We reported that the antipsychotic signatures would be score positively with conditions and diseases related to known side effects of their use in dementia such as cardiovascular and infectious diseases.",Homo sapiens,Assess the effects of antipsychotic use on gene expression changes in dementia
2020-04-30,3650,GSE149609,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149609/,200149609,2020-04-30,GSE,"Purpose: Epigenetic landscapes can shape physiologic and disease phenotypes. We used whole genome bisulfite sequencing, RNAseq, and ChIP-seq technologies to understand the methylome profiling, gene expression and regulation via epigenetic alterations on esophageal sequamouse carcinoma comparing to adjacent non-tumor tissues.",Homo sapiens,Multi-omics analysis reveals divergent epigenetic regulation of gene expression and drivers of esophageal squamous cell carcinoma (RNA-Seq)
2020-04-30,3651,GSE149608,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149608/,200149608,2020-04-30,GSE,"Purpose: Epigenetic landscapes can shape physiologic and disease phenotypes. We used whole genome bisulfite sequencing, RNAseq, and ChIP-seq technologies to understand the methylome profiling, gene expression and regulation via epigenetic alterations on esophageal sequamouse carcinoma comparing to adjacent non-tumor tissues.",Homo sapiens,Multi-omics analysis reveals divergent epigenetic regulation of gene expression and drivers of esophageal squamous cell carcinoma (WGBS)
2020-04-30,3652,GSE149599,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149599/,200149599,2020-04-30,GSE,"Transcriptome analysis of human iPSC-derived hippocampal neurons overexpresing NEUROD1 We employed Affymetrix GeneChip microarray (Human Clariom D) to examine early transcriptomic changes in APP variant cells compared to control, upon viral delivery of ND1.",Homo sapiens,ND1 ex vivo gene therapy modulates the transcription of genes relevant to AD pathogenesis
2020-04-30,3653,GSE149566,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE149nnn/GSE149566/,200149566,2020-04-30,GSE,"The statin family of cholesterol-lowering drugs was shown to influence the risk of multiple types of cancers. However, the anti-tumor effects of statins in pancreatic cancer and their efficacy differs among the individual statins, are not currently well-defined. Thus, the aim of the present study was to identify the biological pathways affected by individual statins in human pancreatic cancer. The study was performed on human pancreatic cancer cell linesMiaPaCa-2 and PANC-1, exposed to three statins (Lovastatin, Fluvastatin and Simvastatin). . So we reintroduced GAP43 to colorectal cancer cell line, and investigated the influence to cancer cells. In order to get the transcriptome-wide impact of GAP43 overexpression in colorectal cancer, we made stable transfected GAP43 in SW620 cancer cells, and mRNA-seq were performed (Sequenced with PE150, and 20M reads were generated.) This study provides the DEGs of GAP43 overexpressed and control colorectal cancer cells.",Homo sapiens,Statins affect gene expression in pancreatic cancer
2020-04-30,3654,GSE148627,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE148nnn/GSE148627/,200148627,2020-04-30,GSE,"The de novo synthesis of fatty acids has emerged as a therapeutic target for various diseases including cancer. Since cancer cells are intrinsically buffered to combat metabolic stress, it is important to understand how cells may adapt to loss of de novo fatty acid biosynthesis. Here we use pooled genome-wide CRISPR screens to systematically map genetic interactions (GIs) in human HAP1 cells carrying a loss-of-function mutation in FASN, which catalyzes the formation of long-chain fatty acids. FASN mutant cells show a strong dependence on lipid uptake that is reflected by negative GIs with genes involved in the LDL receptor pathway, vesicle trafficking, and protein glycosylation. Further support for these functional relationships is derived from additional GI screens in query cell lines deficient for other genes involved in lipid metabolism, including LDLR, SREBF1, SREBF2, ACACA. Our GI profiles also identify a potential role for the previously uncharacterized gene LUR1/C12orf49 in exogenous lipid uptake regulation through modulation of SREBF2 signalling in response to lipid starvation. Overall, our data highlight the genetic determinants underlying the cellular adaptation associated with loss of de novo fatty acid synthesis and demonstrate the power of systematic GI mapping for uncovering metabolic buffering mechanisms in human cells.",Homo sapiens,Systematic mapping of genetic interactions for de novo fatty acid synthesis identifies C12orf49 as a regulator of lipid metabolism [CRISPR]
2020-04-30,3655,GSE147770,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE147nnn/GSE147770/,200147770,2020-04-30,GSE,"The de novo synthesis of fatty acids has emerged as a therapeutic target for various diseases including cancer. Since cancer cells are intrinsically buffered to combat metabolic stress, it is important to understand how cells may adapt to loss of de novo fatty acid biosynthesis. Here we use pooled genome-wide CRISPR screens to systematically map genetic interactions (GIs) in human HAP1 cells carrying a loss-of-function mutation in FASN, which catalyzes the formation of long-chain fatty acids. FASN mutant cells show a strong dependence on lipid uptake that is reflected by negative GIs with genes involved in the LDL receptor pathway, vesicle trafficking, and protein glycosylation. Further support for these functional relationships is derived from additional GI screens in query cell lines deficient for other genes involved in lipid metabolism, including LDLR, SREBF1, SREBF2, ACACA. Our GI profiles also identify a potential role for the previously uncharacterized gene LUR1/C12orf49 in exogenous lipid uptake regulation through modulation of SREBF2 signalling in response to lipid starvation. Overall, our data highlight the genetic determinants underlying the cellular adaptation associated with loss of de novo fatty acid synthesis and demonstrate the power of systematic GI mapping for uncovering metabolic buffering mechanisms in human cells.",Homo sapiens,Systematic mapping of genetic interactions for de novo fatty acid synthesis identifies C12orf49 as a regulator of lipid metabolism [RNA-Seq]
